population,cycle,hamming_weight,a_sh0_r,a_sh1_r,b_sh0_r,b_sh1_r,term_sh0,term_cross01,term_cross10,term_sh1,t0_sh0,t0_sh1
1,29453,4,1,1,0,0,0,0,0,0,1,1
1,29454,7,1,0,0,1,0,1,0,0,1,1
1,29455,8,1,0,1,1,1,1,0,0,0,1
1,29456,6,0,1,1,0,0,0,1,0,1,1
1,29457,8,0,1,1,1,0,0,1,1,0,1
1,29458,4,1,0,1,0,1,0,0,0,0,0
1,29459,2,0,1,0,0,0,0,0,0,0,1
1,29460,3,1,1,0,0,0,0,0,0,0,0
1,29461,3,1,0,1,0,1,0,0,0,0,0
1,29462,6,1,0,1,1,1,1,0,0,1,0
1,29463,2,0,1,0,0,0,0,0,0,0,0
1,29464,7,1,0,1,1,1,1,0,0,1,1
1,29465,7,1,0,0,1,0,1,0,0,1,1
1,29466,6,1,0,0,1,0,1,0,0,1,0
1,29467,3,0,0,1,0,0,0,0,0,0,1
1,29468,1,0,0,0,0,0,0,0,0,0,0
1,29469,3,0,0,1,0,0,0,0,0,1,1
1,29470,12,1,1,1,1,1,1,1,1,1,1
1,29471,6,0,0,1,1,0,0,0,0,1,1
1,29472,5,1,0,0,1,0,1,0,0,0,0
1,29473,6,1,1,0,1,0,1,0,1,1,0
1,29474,8,0,1,1,1,0,0,1,1,1,1
1,29475,9,0,1,1,1,0,0,1,1,1,1
1,29476,4,1,1,0,0,0,0,0,0,0,0
1,29477,2,0,0,1,1,0,0,0,0,0,0
1,29478,5,1,1,0,1,0,1,0,1,0,0
1,29479,5,1,0,0,1,0,1,0,0,1,1
1,29480,3,0,0,0,0,0,0,0,0,0,1
1,29481,4,1,0,0,1,0,1,0,0,0,0
1,29482,6,0,1,1,1,0,0,1,1,0,1
1,29483,2,0,1,0,0,0,0,0,0,0,0
1,29484,7,1,0,1,1,1,1,0,0,1,1
1,29485,7,1,0,0,1,0,1,0,0,1,1
1,29486,8,1,0,1,1,1,1,0,0,1,0
1,29487,4,0,0,1,0,0,0,0,0,1,1
1,29488,4,0,0,0,0,0,0,0,0,1,1
1,29489,6,0,0,1,1,0,0,0,0,1,1
1,29490,2,0,0,0,0,0,0,0,0,0,0
1,29491,1,1,0,0,0,0,0,0,0,0,0
1,29492,0,0,0,0,0,0,0,0,0,0,0
1,29493,0,0,0,0,0,0,0,0,0,0,0
1,29494,0,0,0,0,0,0,0,0,0,0,0
1,29495,1,0,1,0,0,0,0,0,0,0,0
1,29496,3,0,0,0,1,0,0,0,0,1,1
1,29497,7,0,1,1,1,0,0,1,1,0,0
1,29498,7,0,1,1,1,0,0,1,1,1,1
1,29499,3,0,0,1,0,0,0,0,0,0,0
1,29500,1,0,0,0,1,0,0,0,0,0,0
1,29501,5,0,1,0,1,0,0,0,1,1,1
1,29502,4,1,0,0,0,0,0,0,0,1,0
1,29503,9,1,1,1,1,1,1,1,1,0,0
1,29504,3,1,0,0,1,0,1,0,0,0,0
1,29505,2,0,0,1,0,0,0,0,0,1,0
1,29506,6,0,1,1,0,0,0,1,0,1,1
1,29507,5,1,1,0,0,0,0,0,0,0,1
1,29508,6,1,1,1,0,1,0,1,0,0,0
1,29509,3,0,1,0,1,0,0,0,1,0,0
1,29510,2,1,0,0,0,0,0,0,0,0,1
1,29511,4,1,0,0,0,0,0,0,0,1,1
1,29512,5,0,1,0,0,0,0,0,0,1,1
1,29513,9,0,1,1,1,0,0,1,1,1,1
1,29514,5,1,0,0,1,0,1,0,0,0,0
1,29515,4,0,1,1,0,0,0,1,0,1,0
1,29516,4,0,0,1,1,0,0,0,0,1,0
1,29517,4,0,0,1,0,0,0,0,0,1,1
1,29518,3,0,1,0,0,0,0,0,0,0,0
1,29519,1,0,0,0,1,0,0,0,0,0,0
1,29520,3,0,1,0,1,0,0,0,1,0,0
1,29521,6,1,1,1,0,1,0,1,0,1,0
1,29522,6,0,1,1,0,0,0,1,0,1,1
1,29523,5,0,0,1,1,0,0,0,0,1,0
1,29524,8,1,0,1,1,1,1,0,0,1,1
1,29525,12,1,1,1,1,1,1,1,1,1,1
1,29526,9,1,1,1,0,1,0,1,0,1,1
1,29527,3,1,0,0,0,0,0,0,0,0,0
1,29528,3,0,1,1,0,0,0,1,0,0,0
1,29529,6,1,0,1,1,1,1,0,0,1,0
1,29530,2,0,0,1,0,0,0,0,0,0,0
1,29531,0,0,0,0,0,0,0,0,0,0,0
1,29532,3,0,0,1,0,0,0,0,0,1,1
1,29533,7,1,1,1,0,1,0,1,0,0,0
1,29534,5,1,0,0,1,0,1,0,0,1,1
1,29535,6,0,1,1,0,0,0,1,0,1,0
1,29536,4,0,0,1,1,0,0,0,0,1,0
1,29537,6,0,1,1,0,0,0,1,0,1,1
1,29538,6,0,1,0,1,0,0,0,1,0,1
1,29539,3,0,0,0,1,0,0,0,0,0,1
1,29540,4,0,1,1,0,0,0,1,0,0,0
1,29541,1,0,0,0,0,0,0,0,0,0,1
1,29542,3,0,0,0,0,0,0,0,0,1,1
1,29543,2,0,0,0,0,0,0,0,0,0,0
1,29544,0,0,0,0,0,0,0,0,0,0,0
1,29545,0,0,0,0,0,0,0,0,0,0,0
1,29546,3,1,0,0,1,0,1,0,0,0,0
1,29547,2,0,0,1,0,0,0,0,0,0,1
1,29548,9,1,1,1,1,1,1,1,1,0,0
1,29549,7,1,1,1,0,1,0,1,0,1,1
1,29550,5,0,1,0,0,0,0,0,0,1,1
1,29551,4,0,0,1,1,0,0,0,0,0,0
1,29552,5,1,0,1,1,1,1,0,0,0,0
1,29553,0,0,0,0,0,0,0,0,0,0,0
1,29554,10,1,1,1,1,1,1,1,1,1,1
1,29555,4,0,0,1,1,0,0,0,0,0,0
1,29556,3,0,1,0,1,0,0,0,1,0,0
1,29557,3,1,1,0,0,0,0,0,0,0,1
1,29558,4,1,0,0,0,0,0,0,0,1,1
1,29559,9,1,1,0,1,0,1,0,1,1,1
1,29560,5,1,0,1,0,1,0,0,0,0,0
1,29561,2,0,0,0,1,0,0,0,0,0,1
1,29562,4,0,0,0,1,0,0,0,0,1,1
1,29563,5,1,0,0,1,0,1,0,0,0,0
1,29564,6,1,1,1,0,1,0,1,0,0,1
1,29565,3,0,0,1,1,0,0,0,0,0,0
1,29566,5,1,1,0,1,0,1,0,1,0,0
1,29567,5,0,1,1,1,0,0,1,1,0,0
1,29568,1,0,1,0,0,0,0,0,0,0,0
1,29569,1,1,0,0,0,0,0,0,0,0,0
1,29570,1,0,0,1,0,0,0,0,0,0,0
1,29571,5,1,0,1,1,1,1,0,0,0,0
1,29572,2,1,1,0,0,0,0,0,0,0,0
1,29573,5,1,1,0,1,0,1,0,1,0,0
1,29574,5,0,1,1,1,0,0,1,1,0,0
1,29575,5,0,1,1,0,0,0,1,0,1,1
1,29576,8,1,1,1,0,1,0,1,0,1,0
1,29577,6,1,1,0,1,0,1,0,1,0,0
1,29578,2,0,0,0,0,0,0,0,0,1,1
1,29579,7,1,1,0,1,0,1,0,1,0,0
1,29580,7,0,1,1,1,0,0,1,1,1,1
1,29581,3,0,1,0,0,0,0,0,0,0,0
1,29582,1,0,0,0,1,0,0,0,0,0,0
1,29583,1,0,1,0,0,0,0,0,0,0,0
1,29584,4,1,1,0,0,0,0,0,0,1,1
1,29585,6,0,0,1,1,0,0,0,0,1,1
1,29586,7,1,1,0,1,0,1,0,1,0,0
1,29587,5,0,1,1,1,0,0,1,1,0,0
1,29588,2,1,1,0,0,0,0,0,0,0,0
1,29589,3,1,0,1,0,1,0,0,0,0,0
1,29590,2,0,0,1,0,0,0,0,0,1,0
1,29591,3,1,1,0,0,0,0,0,0,0,0
1,29592,1,0,0,0,1,0,0,0,0,0,0
1,29593,0,0,0,0,0,0,0,0,0,0,0
1,29594,0,0,0,0,0,0,0,0,0,0,0
1,29595,0,0,0,0,0,0,0,0,0,0,0
1,29596,0,0,0,0,0,0,0,0,0,0,0
1,29597,3,0,0,1,0,0,0,0,0,1,1
1,29598,3,0,1,0,0,0,0,0,0,0,0
1,29599,7,1,1,1,0,1,0,1,0,1,1
1,29600,4,1,1,0,0,0,0,0,0,0,0
1,29601,1,1,0,0,0,0,0,0,0,0,0
1,29602,3,0,1,1,0,0,0,1,0,0,0
1,29603,6,0,1,1,1,0,0,1,1,1,0
1,29604,2,0,0,0,1,0,0,0,0,0,0
1,29605,10,1,1,1,1,1,1,1,1,1,1
1,29606,7,0,1,1,0,0,0,1,0,1,1
1,29607,6,1,0,1,0,1,0,0,0,0,1
1,29608,5,1,0,0,1,0,1,0,0,0,1
1,29609,3,0,0,0,1,0,0,0,0,1,0
1,29610,6,1,0,1,0,1,0,0,0,1,1
1,29611,6,0,1,0,1,0,0,0,1,0,1
1,29612,4,0,0,1,1,0,0,0,0,0,1
1,29613,2,0,0,1,0,0,0,0,0,0,0
1,29614,3,0,0,1,0,0,0,0,0,1,1
1,29615,9,1,1,0,1,0,1,0,1,1,1
1,29616,5,0,1,1,0,0,0,1,0,0,0
1,29617,4,1,0,1,0,1,0,0,0,1,0
1,29618,7,1,1,1,0,1,0,1,0,1,0
1,29619,4,1,0,0,0,0,0,0,0,1,1
1,29620,4,0,0,0,0,0,0,0,0,1,1
1,29621,3,0,1,0,0,0,0,0,0,0,0
1,29622,7,0,1,1,1,0,0,1,1,1,1
1,29623,5,1,0,0,0,0,0,0,0,1,1
1,29624,7,1,0,1,0,1,0,0,0,1,1
1,29625,11,1,1,1,1,1,1,1,1,1,0
1,29626,8,1,1,0,1,0,1,0,1,1,1
1,29627,9,1,1,0,1,0,1,0,1,1,1
1,29628,9,1,0,1,1,1,1,0,0,1,1
1,29629,4,0,0,0,0,0,0,0,0,1,1
1,29630,9,1,0,1,1,1,1,0,0,1,1
1,29631,9,1,1,1,0,1,0,1,0,1,1
1,29632,5,1,0,0,0,0,0,0,0,1,1
1,29633,3,0,0,1,0,0,0,0,0,0,0
1,29634,3,1,0,0,1,0,1,0,0,0,0
1,29635,4,1,0,0,1,0,1,0,0,1,0
1,29636,5,0,1,1,0,0,0,1,0,0,1
1,29637,5,1,0,1,0,1,0,0,0,1,0
1,29638,7,1,1,1,0,1,0,1,0,1,0
1,29639,2,1,0,0,0,0,0,0,0,0,0
1,29640,3,0,1,0,0,0,0,0,0,1,1
1,29641,3,0,1,0,0,0,0,0,0,0,0
1,29642,3,1,0,0,0,0,0,0,0,1,1
1,29643,3,0,0,1,0,0,0,0,0,0,0
1,29644,0,0,0,0,0,0,0,0,0,0,0
1,29645,0,0,0,0,0,0,0,0,0,0,0
1,29646,0,0,0,0,0,0,0,0,0,0,0
1,29647,1,0,0,0,1,0,0,0,0,0,0
1,29648,1,0,1,0,0,0,0,0,0,0,0
1,29649,3,1,0,0,1,0,1,0,0,0,0
1,29650,6,1,1,0,1,0,1,0,1,1,0
1,29651,4,1,0,0,0,0,0,0,0,1,1
1,29652,4,0,0,0,0,0,0,0,0,1,1
1,29653,7,1,1,0,1,0,1,0,1,0,0
1,29654,5,1,1,1,0,1,0,1,0,0,0
1,29655,4,0,0,1,1,0,0,0,0,1,1
1,29656,9,1,1,1,0,1,0,1,0,1,1
1,29657,6,1,1,0,0,0,0,0,0,1,1
1,29658,7,0,1,0,1,0,0,0,1,1,1
1,29659,5,0,0,1,1,0,0,0,0,1,0
1,29660,3,0,0,1,1,0,0,0,0,0,0
1,29661,5,0,1,0,1,0,0,0,1,1,1
1,29662,6,1,0,1,0,1,0,0,0,0,1
1,29663,5,0,1,1,0,0,0,1,0,1,0
1,29664,5,0,1,0,1,0,0,0,1,0,1
1,29665,5,0,1,0,1,0,0,0,1,0,1
1,29666,5,1,0,1,0,1,0,0,0,1,0
1,29667,7,1,1,0,1,0,1,0,1,1,0
1,29668,4,0,1,0,0,0,0,0,0,1,1
1,29669,6,1,1,0,0,0,0,0,0,1,1
1,29670,5,0,0,0,1,0,0,0,0,1,1
1,29671,2,0,0,0,0,0,0,0,0,0,0
1,29672,3,1,0,0,1,0,1,0,0,0,0
1,29673,9,1,1,1,1,1,1,1,1,0,1
1,29674,2,0,0,0,1,0,0,0,0,0,0
1,29675,3,0,1,0,0,0,0,0,0,1,1
1,29676,9,1,1,1,0,1,0,1,0,1,1
1,29677,7,1,0,1,1,1,1,0,0,0,0
1,29678,5,1,0,1,1,1,1,0,0,0,0
1,29679,3,0,1,1,0,0,0,1,0,0,0
1,29680,2,0,0,0,1,0,0,0,0,0,1
1,29681,6,0,1,1,0,0,0,1,0,1,1
1,29682,5,1,1,0,0,0,0,0,0,1,0
1,29683,3,0,0,0,0,0,0,0,0,1,1
1,29684,3,0,1,0,0,0,0,0,0,0,0
1,29685,4,0,0,1,1,0,0,0,0,1,1
1,29686,5,0,0,1,0,0,0,0,0,1,1
1,29687,7,1,1,0,1,0,1,0,1,0,0
1,29688,3,0,1,0,0,0,0,0,0,1,1
1,29689,9,1,1,0,1,0,1,0,1,1,1
1,29690,5,0,0,0,1,0,0,0,0,1,1
1,29691,3,1,0,0,0,0,0,0,0,0,0
1,29692,3,1,0,0,1,0,1,0,0,0,0
1,29693,1,0,0,0,0,0,0,0,0,1,0
1,29694,2,0,1,0,0,0,0,0,0,0,0
1,29695,0,0,0,0,0,0,0,0,0,0,0
1,29696,0,0,0,0,0,0,0,0,0,0,0
1,29697,0,0,0,0,0,0,0,0,0,0,0
1,29698,1,0,0,1,0,0,0,0,0,0,0
1,29699,1,1,0,0,0,0,0,0,0,0,0
1,29700,4,0,0,1,1,0,0,0,0,1,1
1,29701,9,1,0,1,1,1,1,0,0,1,1
1,29702,3,0,0,0,1,0,0,0,0,0,0
1,29703,0,0,0,0,0,0,0,0,0,0,0
1,29704,5,1,0,1,0,1,0,0,0,1,1
1,29705,5,1,1,0,0,0,0,0,0,0,1
1,29706,6,0,1,1,1,0,0,1,1,0,0
1,29707,4,1,1,0,0,0,0,0,0,1,1
1,29708,7,1,0,0,1,0,1,0,0,1,1
1,29709,8,1,0,1,1,1,1,0,0,0,1
1,29710,6,0,1,1,0,0,0,1,0,1,1
1,29711,8,0,1,1,1,0,0,1,1,0,1
1,29712,4,1,0,1,0,1,0,0,0,0,0
1,29713,2,0,1,0,0,0,0,0,0,0,1
1,29714,3,1,1,0,0,0,0,0,0,0,0
1,29715,3,1,0,1,0,1,0,0,0,0,0
1,29716,6,1,0,1,1,1,1,0,0,1,0
1,29717,2,0,1,0,0,0,0,0,0,0,0
1,29718,7,1,0,1,1,1,1,0,0,1,1
1,29719,7,1,0,0,1,0,1,0,0,1,1
1,29720,6,1,0,0,1,0,1,0,0,1,0
1,29721,3,0,0,1,0,0,0,0,0,0,1
1,29722,1,0,0,0,0,0,0,0,0,0,0
1,29723,3,0,0,1,0,0,0,0,0,1,1
1,29724,12,1,1,1,1,1,1,1,1,1,1
1,29725,6,0,0,1,1,0,0,0,0,1,1
1,29726,5,1,0,0,1,0,1,0,0,0,0
1,29727,6,1,1,0,1,0,1,0,1,1,0
1,29728,8,0,1,1,1,0,0,1,1,1,1
1,29729,9,0,1,1,1,0,0,1,1,1,1
1,29730,4,1,1,0,0,0,0,0,0,0,0
1,29731,2,0,0,1,1,0,0,0,0,0,0
1,29732,5,1,1,0,1,0,1,0,1,0,0
1,29733,5,1,0,0,1,0,1,0,0,1,1
1,29734,3,0,0,0,0,0,0,0,0,0,1
1,29735,4,1,0,0,1,0,1,0,0,0,0
1,29736,6,0,1,1,1,0,0,1,1,0,1
1,29737,2,0,1,0,0,0,0,0,0,0,0
1,29738,7,1,0,1,1,1,1,0,0,1,1
1,29739,7,1,0,0,1,0,1,0,0,1,1
1,29740,8,1,0,1,1,1,1,0,0,1,0
1,29741,4,0,0,1,0,0,0,0,0,1,1
1,29742,4,0,0,0,0,0,0,0,0,1,1
1,29743,6,0,0,1,1,0,0,0,0,1,1
1,29744,2,0,0,0,0,0,0,0,0,0,0
1,29745,1,1,0,0,0,0,0,0,0,0,0
1,29746,0,0,0,0,0,0,0,0,0,0,0
1,29747,0,0,0,0,0,0,0,0,0,0,0
1,29748,0,0,0,0,0,0,0,0,0,0,0
1,29749,1,0,1,0,0,0,0,0,0,0,0
1,29750,3,0,0,0,1,0,0,0,0,1,1
1,29751,7,0,1,1,1,0,0,1,1,0,0
1,29752,7,0,1,1,1,0,0,1,1,1,1
1,29753,3,0,0,1,0,0,0,0,0,0,0
1,29754,1,0,0,0,1,0,0,0,0,0,0
1,29755,5,0,1,0,1,0,0,0,1,1,1
1,29756,4,1,0,0,0,0,0,0,0,1,0
1,29757,9,1,1,1,1,1,1,1,1,0,0
1,29758,3,1,0,0,1,0,1,0,0,0,0
1,29759,2,0,0,1,0,0,0,0,0,1,0
1,29760,6,0,1,1,0,0,0,1,0,1,1
1,29761,5,1,1,0,0,0,0,0,0,0,1
1,29762,6,1,1,1,0,1,0,1,0,0,0
1,29763,3,0,1,0,1,0,0,0,1,0,0
1,29764,2,1,0,0,0,0,0,0,0,0,1
1,29765,4,1,0,0,0,0,0,0,0,1,1
1,29766,5,0,1,0,0,0,0,0,0,1,1
1,29767,9,0,1,1,1,0,0,1,1,1,1
1,29768,5,1,0,0,1,0,1,0,0,0,0
1,29769,4,0,1,1,0,0,0,1,0,1,0
1,29770,4,0,0,1,1,0,0,0,0,1,0
1,29771,4,0,0,1,0,0,0,0,0,1,1
1,29772,3,0,1,0,0,0,0,0,0,0,0
1,29773,1,0,0,0,1,0,0,0,0,0,0
1,29774,3,0,1,0,1,0,0,0,1,0,0
1,29775,6,1,1,1,0,1,0,1,0,1,0
1,29776,6,0,1,1,0,0,0,1,0,1,1
1,29777,5,0,0,1,1,0,0,0,0,1,0
1,29778,8,1,0,1,1,1,1,0,0,1,1
1,29779,12,1,1,1,1,1,1,1,1,1,1
1,29780,9,1,1,1,0,1,0,1,0,1,1
1,29781,3,1,0,0,0,0,0,0,0,0,0
1,29782,3,0,1,1,0,0,0,1,0,0,0
1,29783,6,1,0,1,1,1,1,0,0,1,0
1,29784,2,0,0,1,0,0,0,0,0,0,0
1,29785,0,0,0,0,0,0,0,0,0,0,0
1,29786,3,0,0,1,0,0,0,0,0,1,1
1,29787,7,1,1,1,0,1,0,1,0,0,0
1,29788,5,1,0,0,1,0,1,0,0,1,1
1,29789,6,0,1,1,0,0,0,1,0,1,0
1,29790,4,0,0,1,1,0,0,0,0,1,0
1,29791,6,0,1,1,0,0,0,1,0,1,1
1,29792,6,0,1,0,1,0,0,0,1,0,1
1,29793,3,0,0,0,1,0,0,0,0,0,1
1,29794,4,0,1,1,0,0,0,1,0,0,0
1,29795,1,0,0,0,0,0,0,0,0,0,1
1,29796,3,0,0,0,0,0,0,0,0,1,1
1,29797,2,0,0,0,0,0,0,0,0,0,0
1,29798,0,0,0,0,0,0,0,0,0,0,0
1,29799,0,0,0,0,0,0,0,0,0,0,0
1,29800,3,1,0,0,1,0,1,0,0,0,0
1,29801,2,0,0,1,0,0,0,0,0,0,1
1,29802,9,1,1,1,1,1,1,1,1,0,0
1,29803,7,1,1,1,0,1,0,1,0,1,1
1,29804,5,0,1,0,0,0,0,0,0,1,1
1,29805,4,0,0,1,1,0,0,0,0,0,0
1,29806,5,1,0,1,1,1,1,0,0,0,0
1,29807,0,0,0,0,0,0,0,0,0,0,0
1,29808,10,1,1,1,1,1,1,1,1,1,1
1,29809,4,0,0,1,1,0,0,0,0,0,0
1,29810,3,0,1,0,1,0,0,0,1,0,0
1,29811,3,1,1,0,0,0,0,0,0,0,1
1,29812,4,1,0,0,0,0,0,0,0,1,1
1,29813,9,1,1,0,1,0,1,0,1,1,1
1,29814,5,1,0,1,0,1,0,0,0,0,0
1,29815,2,0,0,0,1,0,0,0,0,0,1
1,29816,4,0,0,0,1,0,0,0,0,1,1
1,29817,5,1,0,0,1,0,1,0,0,0,0
1,29818,6,1,1,1,0,1,0,1,0,0,1
1,29819,3,0,0,1,1,0,0,0,0,0,0
1,29820,5,1,1,0,1,0,1,0,1,0,0
1,29821,5,0,1,1,1,0,0,1,1,0,0
1,29822,1,0,1,0,0,0,0,0,0,0,0
1,29823,1,1,0,0,0,0,0,0,0,0,0
1,29824,1,0,0,1,0,0,0,0,0,0,0
1,29825,5,1,0,1,1,1,1,0,0,0,0
1,29826,2,1,1,0,0,0,0,0,0,0,0
1,29827,5,1,1,0,1,0,1,0,1,0,0
1,29828,5,0,1,1,1,0,0,1,1,0,0
1,29829,5,0,1,1,0,0,0,1,0,1,1
1,29830,8,1,1,1,0,1,0,1,0,1,0
1,29831,6,1,1,0,1,0,1,0,1,0,0
1,29832,2,0,0,0,0,0,0,0,0,1,1
1,29833,7,1,1,0,1,0,1,0,1,0,0
1,29834,7,0,1,1,1,0,0,1,1,1,1
1,29835,3,0,1,0,0,0,0,0,0,0,0
1,29836,1,0,0,0,1,0,0,0,0,0,0
1,29837,1,0,1,0,0,0,0,0,0,0,0
1,29838,4,1,1,0,0,0,0,0,0,1,1
1,29839,6,0,0,1,1,0,0,0,0,1,1
1,29840,7,1,1,0,1,0,1,0,1,0,0
1,29841,5,0,1,1,1,0,0,1,1,0,0
1,29842,2,1,1,0,0,0,0,0,0,0,0
1,29843,3,1,0,1,0,1,0,0,0,0,0
1,29844,2,0,0,1,0,0,0,0,0,1,0
1,29845,3,1,1,0,0,0,0,0,0,0,0
1,29846,1,0,0,0,1,0,0,0,0,0,0
1,29847,0,0,0,0,0,0,0,0,0,0,0
1,29848,0,0,0,0,0,0,0,0,0,0,0
1,29849,0,0,0,0,0,0,0,0,0,0,0
1,29850,0,0,0,0,0,0,0,0,0,0,0
1,29851,3,0,0,1,0,0,0,0,0,1,1
1,29852,3,0,1,0,0,0,0,0,0,0,0
1,29853,7,1,1,1,0,1,0,1,0,1,1
1,29854,4,1,1,0,0,0,0,0,0,0,0
1,29855,1,1,0,0,0,0,0,0,0,0,0
1,29856,3,0,1,1,0,0,0,1,0,0,0
1,29857,6,0,1,1,1,0,0,1,1,1,0
1,29858,2,0,0,0,1,0,0,0,0,0,0
1,29859,10,1,1,1,1,1,1,1,1,1,1
1,29860,7,0,1,1,0,0,0,1,0,1,1
1,29861,6,1,0,1,0,1,0,0,0,0,1
1,29862,5,1,0,0,1,0,1,0,0,0,1
1,29863,3,0,0,0,1,0,0,0,0,1,0
1,29864,6,1,0,1,0,1,0,0,0,1,1
1,29865,6,0,1,0,1,0,0,0,1,0,1
1,29866,4,0,0,1,1,0,0,0,0,0,1
1,29867,2,0,0,1,0,0,0,0,0,0,0
1,29868,3,0,0,1,0,0,0,0,0,1,1
1,29869,9,1,1,0,1,0,1,0,1,1,1
1,29870,5,0,1,1,0,0,0,1,0,0,0
1,29871,4,1,0,1,0,1,0,0,0,1,0
1,29872,7,1,1,1,0,1,0,1,0,1,0
1,29873,4,1,0,0,0,0,0,0,0,1,1
1,29874,4,0,0,0,0,0,0,0,0,1,1
1,29875,3,0,1,0,0,0,0,0,0,0,0
1,29876,7,0,1,1,1,0,0,1,1,1,1
1,29877,5,1,0,0,0,0,0,0,0,1,1
1,29878,7,1,0,1,0,1,0,0,0,1,1
1,29879,11,1,1,1,1,1,1,1,1,1,0
1,29880,8,1,1,0,1,0,1,0,1,1,1
1,29881,9,1,1,0,1,0,1,0,1,1,1
1,29882,9,1,0,1,1,1,1,0,0,1,1
1,29883,4,0,0,0,0,0,0,0,0,1,1
1,29884,9,1,0,1,1,1,1,0,0,1,1
1,29885,9,1,1,1,0,1,0,1,0,1,1
1,29886,5,1,0,0,0,0,0,0,0,1,1
1,29887,3,0,0,1,0,0,0,0,0,0,0
1,29888,3,1,0,0,1,0,1,0,0,0,0
1,29889,4,1,0,0,1,0,1,0,0,1,0
1,29890,5,0,1,1,0,0,0,1,0,0,1
1,29891,5,1,0,1,0,1,0,0,0,1,0
1,29892,7,1,1,1,0,1,0,1,0,1,0
1,29893,2,1,0,0,0,0,0,0,0,0,0
1,29894,3,0,1,0,0,0,0,0,0,1,1
1,29895,3,0,1,0,0,0,0,0,0,0,0
1,29896,3,1,0,0,0,0,0,0,0,1,1
1,29897,3,0,0,1,0,0,0,0,0,0,0
1,29898,0,0,0,0,0,0,0,0,0,0,0
1,29899,0,0,0,0,0,0,0,0,0,0,0
1,29900,0,0,0,0,0,0,0,0,0,0,0
1,29901,1,0,0,0,1,0,0,0,0,0,0
1,29902,1,0,1,0,0,0,0,0,0,0,0
1,29903,3,1,0,0,1,0,1,0,0,0,0
1,29904,6,1,1,0,1,0,1,0,1,1,0
1,29905,4,1,0,0,0,0,0,0,0,1,1
1,29906,4,0,0,0,0,0,0,0,0,1,1
1,29907,7,1,1,0,1,0,1,0,1,0,0
1,29908,5,1,1,1,0,1,0,1,0,0,0
1,29909,4,0,0,1,1,0,0,0,0,1,1
1,29910,9,1,1,1,0,1,0,1,0,1,1
1,29911,6,1,1,0,0,0,0,0,0,1,1
1,29912,7,0,1,0,1,0,0,0,1,1,1
1,29913,5,0,0,1,1,0,0,0,0,1,0
1,29914,3,0,0,1,1,0,0,0,0,0,0
1,29915,5,0,1,0,1,0,0,0,1,1,1
1,29916,6,1,0,1,0,1,0,0,0,0,1
1,29917,5,0,1,1,0,0,0,1,0,1,0
1,29918,5,0,1,0,1,0,0,0,1,0,1
1,29919,5,0,1,0,1,0,0,0,1,0,1
1,29920,5,1,0,1,0,1,0,0,0,1,0
1,29921,7,1,1,0,1,0,1,0,1,1,0
1,29922,4,0,1,0,0,0,0,0,0,1,1
1,29923,6,1,1,0,0,0,0,0,0,1,1
1,29924,5,0,0,0,1,0,0,0,0,1,1
1,29925,2,0,0,0,0,0,0,0,0,0,0
1,29926,3,1,0,0,1,0,1,0,0,0,0
1,29927,9,1,1,1,1,1,1,1,1,0,1
1,29928,2,0,0,0,1,0,0,0,0,0,0
1,29929,3,0,1,0,0,0,0,0,0,1,1
1,29930,9,1,1,1,0,1,0,1,0,1,1
1,29931,7,1,0,1,1,1,1,0,0,0,0
1,29932,5,1,0,1,1,1,1,0,0,0,0
1,29933,3,0,1,1,0,0,0,1,0,0,0
1,29934,2,0,0,0,1,0,0,0,0,0,1
1,29935,6,0,1,1,0,0,0,1,0,1,1
1,29936,5,1,1,0,0,0,0,0,0,1,0
1,29937,3,0,0,0,0,0,0,0,0,1,1
1,29938,3,0,1,0,0,0,0,0,0,0,0
1,29939,4,0,0,1,1,0,0,0,0,1,1
1,29940,5,0,0,1,0,0,0,0,0,1,1
1,29941,7,1,1,0,1,0,1,0,1,0,0
1,29942,3,0,1,0,0,0,0,0,0,1,1
1,29943,9,1,1,0,1,0,1,0,1,1,1
1,29944,5,0,0,0,1,0,0,0,0,1,1
1,29945,3,1,0,0,0,0,0,0,0,0,0
1,29946,3,1,0,0,1,0,1,0,0,0,0
1,29947,1,0,0,0,0,0,0,0,0,1,0
1,29948,2,0,1,0,0,0,0,0,0,0,0
1,29949,0,0,0,0,0,0,0,0,0,0,0
1,29950,0,0,0,0,0,0,0,0,0,0,0
1,29951,0,0,0,0,0,0,0,0,0,0,0
1,29952,1,0,0,1,0,0,0,0,0,0,0
1,29953,1,1,0,0,0,0,0,0,0,0,0
1,29954,4,0,0,1,1,0,0,0,0,1,1
1,29955,9,1,0,1,1,1,1,0,0,1,1
1,29956,3,0,0,0,1,0,0,0,0,0,0
1,29957,0,0,0,0,0,0,0,0,0,0,0
1,29958,5,1,0,1,0,1,0,0,0,1,1
1,29959,5,1,1,0,0,0,0,0,0,0,1
1,29960,6,0,1,1,1,0,0,1,1,0,0
1,29961,4,1,1,0,0,0,0,0,0,1,1
1,29962,7,1,0,0,1,0,1,0,0,1,1
1,29963,8,1,0,1,1,1,1,0,0,0,1
1,29964,6,0,1,1,0,0,0,1,0,1,1
1,29965,8,0,1,1,1,0,0,1,1,0,1
1,29966,4,1,0,1,0,1,0,0,0,0,0
1,29967,2,0,1,0,0,0,0,0,0,0,1
